0,1.0
1,0.9998951424000001
2,0.9983222784000001
3,0.9877054464000001
4,0.9452381184
5,0.8337613824000001
6,0.6331032576
7,0.38228060159999994
8,0.16728975359999995
9,0.04635740159999999
10,0.006046617599999997
