0,1.0
1,0.09561792499119551
2,0.00426620024283142
3,0.00011384911790577965
4,2.0012761569408407e-06
5,2.4167843198739997e-08
6,2.0289394126000003e-10
7,1.1687791600000004e-12
8,4.420360000000001e-15
9,9.910000000000004e-18
10,1.0000000000000002e-20
