Endstate,Frequency,Energy,Hamming
93.0,247487,-5.400552776291537,21
139357.0,134198,-6.324375978627634,19
1114120.0,6,1.1927191868819271,15
1114124.0,2,1.5639116710961494,16
1114205.0,299846,-5.943599710165568,19
1146888.0,44311,-0.20488665415912966,14
4191598.0,949693,-33.730645407946426,5
4194218.0,2518760,-54.213454352084554,0
