Endstate,Frequency,Energy,Hamming
597.0,544656,-4.094284137841214,21
139776.0,19894,1.4323546091834407,15
139861.0,260765,-4.639864308133692,19
419328.0,8385,-3.63528751701606,12
419453.0,11118,-10.38550108739403,14
1114624.0,10,2.5691689968930733,15
1147392.0,42553,1.1715631558520174,14
1548800.0,22571,-3.207281257049182,11
1674181.0,35658,-12.482814944759415,13
3614293.0,35815,-11.386462943789187,14
4194218.0,3212878,-54.213454352084554,0
