0,0.962974164392839,0.340899951118227,0,0.31764176051224,0.486225933029197,0,0,1.07262126839336,0.4373709722425,0.376655767432722,0.958885480990078,0,0,0,0,0.245646484640774,0,0.68132322619702,-0.0875999195760538,0,-0.336542929773124
0.962974164392839,0,0.0759108893304029,0.23921862376829,0,1.35444862397283,0.476602525642136,0,0,0.574153712587109,0,0.0646507805695041,0,0.447747365987851,0,-0.232176609151974,0.142087535168909,0,0.578113439843288,-0.369327398670647,0.213360438912781,0
0.340899951118227,0.0759108893304029,0,0,0,0.182021226347644,1.47066394010883,0.517064254695122,0.302545740273371,0.141936714991392,0.843065121870504,0,0.398098281453833,0.744237485889783,0.414748998819738,-0.205981774989441,0,-0.318845352412496,0.09495668985742,0,0.159341089932926,-0.295571798253172
0,0.23921862376829,0,0,0.590528723440829,0,0.0636802661631552,0.821779715307401,0,0.565226449049132,0,1.19091998141681,0,0,0,0,0,0,0,-0.21163819898824,0,0
0.31764176051224,0,0,0.590528723440829,0,0.543492306395934,0.225262040351326,0,2.38244634254142,0.089364251617756,0,0.0835233036491203,0,0.168816915113934,0,0,0,0,0.189121516021808,-0.197382549431185,0,0
0.486225933029197,1.35444862397283,0.182021226347644,0,0.543492306395934,0,0.912491384609322,0,0,0.263916704509341,0,0.184924572774323,0,0.295794605096514,0,0,0,0,0,0,0.183152467843484,0
0,0.476602525642136,1.47066394010883,0.0636802661631552,0.225262040351326,0.912491384609322,0,0.100874197884905,0,0.441539049926443,0.725718220675119,0,0,0.778970017178495,0,0,0.158402115101827,-0.179688697918584,0,-0.146590803327562,0,0
0,0,0.517064254695122,0.821779715307401,0,0,0.100874197884905,0,0.492213483966368,0.448543851903,0.235366729840954,0.825074537994015,0.664239789922798,0.036061769845977,0.243681744359887,-0.280543850875527,0,0,0.844943768638013,0,0,-0.244557603628936
1.07262126839336,0,0.302545740273371,0,2.38244634254142,0,0,0.492213483966368,0,0.106488043145228,0,0.309226068558132,0,0,0.319082787211422,0,0,0,0,0,0,-0.39314859419374
0.4373709722425,0.574153712587109,0.141936714991392,0.565226449049132,0.089364251617756,0.263916704509341,0.441539049926443,0.448543851903,0.106488043145228,0,0.893274379940104,0.774014710199155,0.225438912599613,0.351930832867848,0,-0.235580361235698,0.458170181990359,-0.393996859196089,0.185495310609939,-0.419429510652188,0,0
0.376655767432722,0,0.843065121870504,0,0,0,0.725718220675119,0.235366729840954,0,0.893274379940104,0,0,2.28343564201582,1.02840780958767,1.03603699302928,-0.293097812158462,0.590316975297963,-0.155456147588221,0.141423131717467,-0.251887333734552,0.356080092559894,0
0.958885480990078,0.0646507805695041,0,1.19091998141681,0.0835233036491203,0.184924572774323,0,0.825074537994015,0.309226068558132,0.774014710199155,0,0,0.297447086000007,0.479606521668378,0,0,0.396853421468889,0,0.204111774218358,0,0,0
0,0,0.398098281453833,0,0,0,0,0.664239789922798,0,0.225438912599613,2.28343564201582,0.297447086000007,0,0.763137163450067,1.53175914246043,-0.190684288802296,0,0,0.343256901938499,-0.352338565260581,0,0
0,0.447747365987851,0.744237485889783,0,0.168816915113934,0.295794605096514,0.778970017178495,0.036061769845977,0,0.351930832867848,1.02840780958767,0.479606521668378,0.763137163450067,0,0.752652293243205,0,0.206990967169461,-0.197204049726358,0.474555301134986,-0.259875727276706,0,0
0,0,0.414748998819738,0,0,0,0,0.243681744359887,0.319082787211422,0,1.03603699302928,0,1.53175914246043,0.752652293243205,0,-0.035978236663411,0,0,0.102984971014623,-0.222710216995733,0,-0.123727675813779
0,-0.232176609151974,-0.205981774989441,0,0,0,0,-0.280543850875527,0,-0.235580361235698,-0.293097812158462,0,-0.190684288802296,0,-0.035978236663411,0,0,0.643699191375583,0,1.46638693723874,0,0.584030740019086
0.245646484640774,0.142087535168909,0,0,0,0,0.158402115101827,0,0,0.458170181990359,0.590316975297963,0.396853421468889,0,0.206990967169461,0,0,0,0,1.49814476934865,0,0.612414686977997,0
0,0,-0.318845352412496,0,0,0,-0.179688697918584,0,0,-0.393996859196089,-0.155456147588221,0,0,-0.197204049726358,0,0.643699191375583,0,0,0,0.105656579519626,0,1.70821478755444
0.68132322619702,0.578113439843288,0.09495668985742,0,0.189121516021808,0,0,0.844943768638013,0,0.185495310609939,0.141423131717467,0.204111774218358,0.343256901938499,0.474555301134986,0.102984971014623,0,1.49814476934865,0,0,0,0.457842287182373,0
-0.0875999195760538,-0.369327398670647,0,-0.21163819898824,-0.197382549431185,0,-0.146590803327562,0,0,-0.419429510652188,-0.251887333734552,0,-0.352338565260581,-0.259875727276706,-0.222710216995733,1.46638693723874,0,0.105656579519626,0,0,0,0.637172730450523
0,0.213360438912781,0.159341089932926,0,0,0.183152467843484,0,0,0,0,0.356080092559894,0,0,0,0,0,0.612414686977997,0,0.457842287182373,0,0,0
-0.336542929773124,0,-0.295571798253172,0,0,0,0,-0.244557603628936,-0.39314859419374,0,0,0,0,0,-0.123727675813779,0.584030740019086,0,1.70821478755444,0,0.637172730450523,0,0
